Percentage of ED visits by syndrome: COVID-19-Like Illness Shortness of Breath and Pneumonia
Date generated: Wed Oct 07 2020 13:47:13 GMT+0530 (India Standard Time)

Geography,Date,Syndrome,Percent
Utah,2020-10-02,Pneu,2.2
Utah,2020-10-03,Pneu,1.8
Vermont,2020-08-08,Pneu,0.9
Vermont,2020-08-09,Pneu,1
Vermont,2020-08-10,Pneu,0.4
Vermont,2020-08-11,Pneu,2.2
Vermont,2020-08-12,Pneu,1
Vermont,2020-08-13,Pneu,1.7
Vermont,2020-08-14,Pneu,0.9
Vermont,2020-08-15,Pneu,1.2
Vermont,2020-08-16,Pneu,0.8
Vermont,2020-08-17,Pneu,0.4
Vermont,2020-08-18,Pneu,1.5
Vermont,2020-08-19,Pneu,1.3
Vermont,2020-08-20,Pneu,1.4
Vermont,2020-08-21,Pneu,0.9
Vermont,2020-08-22,Pneu,1.3
Vermont,2020-08-23,Pneu,1.1
Vermont,2020-08-24,Pneu,1
Vermont,2020-08-25,Pneu,0.7
Vermont,2020-08-26,Pneu,1.1
Vermont,2020-08-27,Pneu,0.8
Vermont,2020-08-28,Pneu,1.9
Vermont,2020-08-29,Pneu,0.7
Vermont,2020-08-30,Pneu,0.7
Vermont,2020-08-31,Pneu,1.2
Vermont,2020-09-01,Pneu,1.3
Vermont,2020-09-02,Pneu,1
Vermont,2020-09-03,Pneu,0.6
Vermont,2020-09-04,Pneu,0.8
Vermont,2020-09-05,Pneu,0.9
Vermont,2020-09-06,Pneu,1.6
Vermont,2020-09-07,Pneu,1.6
Vermont,2020-09-08,Pneu,1.3
Vermont,2020-09-09,Pneu,1.1
Vermont,2020-09-10,Pneu,1.3
Vermont,2020-09-11,Pneu,1.2
Vermont,2020-09-12,Pneu,2
Vermont,2020-09-13,Pneu,0.7
Vermont,2020-09-14,Pneu,0.8
Vermont,2020-09-15,Pneu,1.4
Vermont,2020-09-16,Pneu,2
Vermont,2020-09-17,Pneu,1.5
Vermont,2020-09-18,Pneu,1.4
Vermont,2020-09-19,Pneu,1.1
Vermont,2020-09-20,Pneu,1.4
Vermont,2020-09-21,Pneu,1.4
Vermont,2020-09-22,Pneu,2.1
Vermont,2020-09-23,Pneu,1.4
Vermont,2020-09-24,Pneu,1.6
Vermont,2020-09-25,Pneu,0.6
Vermont,2020-09-26,Pneu,0.7
Vermont,2020-09-27,Pneu,1.3
Vermont,2020-09-28,Pneu,1.6
Vermont,2020-09-29,Pneu,1.2
Vermont,2020-09-30,Pneu,1
Vermont,2020-10-01,Pneu,0.8
Vermont,2020-10-02,Pneu,0.4
Vermont,2020-10-03,Pneu,1.3
Virginia,2020-08-08,Pneu,1.7
Virginia,2020-08-09,Pneu,1.6
Virginia,2020-08-10,Pneu,1.9
Virginia,2020-08-11,Pneu,1.7
Virginia,2020-08-12,Pneu,2
Virginia,2020-08-13,Pneu,1.9
Virginia,2020-08-14,Pneu,1.6
Virginia,2020-08-15,Pneu,1.6
Virginia,2020-08-16,Pneu,2.1
Virginia,2020-08-17,Pneu,1.8
Virginia,2020-08-18,Pneu,2
Virginia,2020-08-19,Pneu,1.7
Virginia,2020-08-20,Pneu,1.9
Virginia,2020-08-21,Pneu,1.8
Virginia,2020-08-22,Pneu,1.6
Virginia,2020-08-23,Pneu,1.7
Virginia,2020-08-24,Pneu,1.9
Virginia,2020-08-25,Pneu,1.9
Virginia,2020-08-26,Pneu,1.8
Virginia,2020-08-27,Pneu,1.8
Virginia,2020-08-28,Pneu,1.8
Virginia,2020-08-29,Pneu,1.7
Virginia,2020-08-30,Pneu,1.8
Virginia,2020-08-31,Pneu,1.9
Virginia,2020-09-01,Pneu,1.8
Virginia,2020-09-02,Pneu,1.5
Virginia,2020-09-03,Pneu,1.8
Virginia,2020-09-04,Pneu,1.6
Virginia,2020-09-05,Pneu,1.8
Virginia,2020-09-06,Pneu,1.5
Virginia,2020-09-07,Pneu,1.6
Virginia,2020-09-08,Pneu,1.8
Virginia,2020-09-09,Pneu,1.9
Virginia,2020-09-10,Pneu,1.5
Virginia,2020-09-11,Pneu,1.8
Virginia,2020-09-12,Pneu,1.4
Virginia,2020-09-13,Pneu,1.5
Virginia,2020-09-14,Pneu,1.8
Virginia,2020-09-15,Pneu,1.7
Virginia,2020-09-16,Pneu,1.6
Virginia,2020-09-17,Pneu,1.7
Virginia,2020-09-18,Pneu,1.8
Virginia,2020-09-19,Pneu,1.5
Virginia,2020-09-20,Pneu,1.8
Virginia,2020-09-21,Pneu,1.7
Virginia,2020-09-22,Pneu,1.4
Virginia,2020-09-23,Pneu,1.5
Virginia,2020-09-24,Pneu,1.7
Virginia,2020-09-25,Pneu,1.7
Virginia,2020-09-26,Pneu,1.5
Virginia,2020-09-27,Pneu,1.7
Virginia,2020-09-28,Pneu,1.6
Virginia,2020-09-29,Pneu,1.8
Virginia,2020-09-30,Pneu,1.5
Virginia,2020-10-01,Pneu,1.9
Virginia,2020-10-02,Pneu,1.9
Virginia,2020-10-03,Pneu,1.7
Washington,2020-08-08,Pneu,2.1
Washington,2020-08-09,Pneu,1.8
Washington,2020-08-10,Pneu,2.2
Washington,2020-08-11,Pneu,2.2
Washington,2020-08-12,Pneu,2
Washington,2020-08-13,Pneu,2.2
Washington,2020-08-14,Pneu,1.9
Washington,2020-08-15,Pneu,2
Washington,2020-08-16,Pneu,2
Washington,2020-08-17,Pneu,2
Washington,2020-08-18,Pneu,2
Washington,2020-08-19,Pneu,1.9
Washington,2020-08-20,Pneu,2
Washington,2020-08-21,Pneu,1.7
Washington,2020-08-22,Pneu,1.6
Washington,2020-08-23,Pneu,1.8
Washington,2020-08-24,Pneu,2.2
Washington,2020-08-25,Pneu,2
Washington,2020-08-26,Pneu,2
Washington,2020-08-27,Pneu,2
Washington,2020-08-28,Pneu,2.1
Washington,2020-08-29,Pneu,1.7
Washington,2020-08-30,Pneu,1.8
Washington,2020-08-31,Pneu,2
Washington,2020-09-01,Pneu,1.6
Washington,2020-09-02,Pneu,1.9
Washington,2020-09-03,Pneu,1.9
Washington,2020-09-04,Pneu,1.6
Washington,2020-09-05,Pneu,1.6
Washington,2020-09-06,Pneu,1.6
Washington,2020-09-07,Pneu,1.9
Washington,2020-09-08,Pneu,1.6
Washington,2020-09-09,Pneu,1.6
Washington,2020-09-10,Pneu,1.8
Washington,2020-09-11,Pneu,1.7
Washington,2020-09-12,Pneu,1.7
Washington,2020-09-13,Pneu,1.6
Washington,2020-09-14,Pneu,1.9
Washington,2020-09-15,Pneu,1.9
Washington,2020-09-16,Pneu,1.9
Washington,2020-09-17,Pneu,1.8
Washington,2020-09-18,Pneu,1.7
Washington,2020-09-19,Pneu,1.4
Washington,2020-09-20,Pneu,1.7
Washington,2020-09-21,Pneu,1.6
Washington,2020-09-22,Pneu,1.8
Washington,2020-09-23,Pneu,1.8
Washington,2020-09-24,Pneu,1.7
Washington,2020-09-25,Pneu,1.8
Washington,2020-09-26,Pneu,2
Washington,2020-09-27,Pneu,1.5
Washington,2020-09-28,Pneu,1.8
Washington,2020-09-29,Pneu,1.7
Washington,2020-09-30,Pneu,1.5
Washington,2020-10-01,Pneu,1
Washington,2020-10-02,Pneu,1.7
Washington,2020-10-03,Pneu,1.5
West Virginia,2020-08-08,Pneu,1.5
West Virginia,2020-08-09,Pneu,1.5
West Virginia,2020-08-10,Pneu,1.5
West Virginia,2020-08-11,Pneu,1.6
West Virginia,2020-08-12,Pneu,1.7
West Virginia,2020-08-13,Pneu,1.2
West Virginia,2020-08-14,Pneu,1.9
West Virginia,2020-08-15,Pneu,2.4
West Virginia,2020-08-16,Pneu,2.1
West Virginia,2020-08-17,Pneu,1.8
West Virginia,2020-08-18,Pneu,1.6
West Virginia,2020-08-19,Pneu,1.5
West Virginia,2020-08-20,Pneu,1.9
West Virginia,2020-08-21,Pneu,1.7
West Virginia,2020-08-22,Pneu,1.7
West Virginia,2020-08-23,Pneu,2
West Virginia,2020-08-24,Pneu,1.6
West Virginia,2020-08-25,Pneu,1.9
West Virginia,2020-08-26,Pneu,1.7
West Virginia,2020-08-27,Pneu,1.6
West Virginia,2020-08-28,Pneu,1.6
West Virginia,2020-08-29,Pneu,1.7
West Virginia,2020-08-30,Pneu,1.3
West Virginia,2020-08-31,Pneu,1.9
West Virginia,2020-09-01,Pneu,2
West Virginia,2020-09-02,Pneu,1.9
West Virginia,2020-09-03,Pneu,1.6
West Virginia,2020-09-04,Pneu,2.2
West Virginia,2020-09-05,Pneu,1.6
West Virginia,2020-09-06,Pneu,2
West Virginia,2020-09-07,Pneu,1.7
West Virginia,2020-09-08,Pneu,1.5
West Virginia,2020-09-09,Pneu,1.3
West Virginia,2020-09-10,Pneu,2.2
West Virginia,2020-09-11,Pneu,1.9
West Virginia,2020-09-12,Pneu,1.4
West Virginia,2020-09-13,Pneu,1.5
West Virginia,2020-09-14,Pneu,1.5
West Virginia,2020-09-15,Pneu,1.8
West Virginia,2020-09-16,Pneu,1.9
West Virginia,2020-09-17,Pneu,2
West Virginia,2020-09-18,Pneu,1.4
West Virginia,2020-09-19,Pneu,1.3
West Virginia,2020-09-20,Pneu,1.1
West Virginia,2020-09-21,Pneu,1.9
West Virginia,2020-09-22,Pneu,1.4
West Virginia,2020-09-23,Pneu,1.6
West Virginia,2020-09-24,Pneu,1.8
West Virginia,2020-09-25,Pneu,1.8
West Virginia,2020-09-26,Pneu,1.3
West Virginia,2020-09-27,Pneu,1.6
West Virginia,2020-09-28,Pneu,1.7
West Virginia,2020-09-29,Pneu,1.7
West Virginia,2020-09-30,Pneu,0.9
West Virginia,2020-10-01,Pneu,1.4
West Virginia,2020-10-02,Pneu,1.7
West Virginia,2020-10-03,Pneu,1.6
Wisconsin,2020-08-08,Pneu,1.3
Wisconsin,2020-08-09,Pneu,1.5
Wisconsin,2020-08-10,Pneu,1.3
Wisconsin,2020-08-11,Pneu,1.1
Wisconsin,2020-08-12,Pneu,1.1
Wisconsin,2020-08-13,Pneu,1.3
Wisconsin,2020-08-14,Pneu,1.2
Wisconsin,2020-08-15,Pneu,1.6
Wisconsin,2020-08-16,Pneu,1.6
Wisconsin,2020-08-17,Pneu,1.1
Wisconsin,2020-08-18,Pneu,1.1
Wisconsin,2020-08-19,Pneu,1.3
Wisconsin,2020-08-20,Pneu,1.2
Wisconsin,2020-08-21,Pneu,1.2
Wisconsin,2020-08-22,Pneu,1.3
Wisconsin,2020-08-23,Pneu,1.3
Wisconsin,2020-08-24,Pneu,1.2
Wisconsin,2020-08-25,Pneu,0.9
Wisconsin,2020-08-26,Pneu,1.1
Wisconsin,2020-08-27,Pneu,1.1
Wisconsin,2020-08-28,Pneu,1.4
Wisconsin,2020-08-29,Pneu,1.1
Wisconsin,2020-08-30,Pneu,1.4
Wisconsin,2020-08-31,Pneu,1.2
Wisconsin,2020-09-01,Pneu,1.1
Wisconsin,2020-09-02,Pneu,1.1
Wisconsin,2020-09-03,Pneu,1.3
Wisconsin,2020-09-04,Pneu,1.2
Wisconsin,2020-09-05,Pneu,1.2
Wisconsin,2020-09-06,Pneu,1.5
Wisconsin,2020-09-07,Pneu,1.4
Wisconsin,2020-09-08,Pneu,1
Wisconsin,2020-09-09,Pneu,1.3
Wisconsin,2020-09-10,Pneu,1.2
Wisconsin,2020-09-11,Pneu,1
Wisconsin,2020-09-12,Pneu,1.5
Wisconsin,2020-09-13,Pneu,1.4
Wisconsin,2020-09-14,Pneu,1.3
Wisconsin,2020-09-15,Pneu,1.3
Wisconsin,2020-09-16,Pneu,1.5
Wisconsin,2020-09-17,Pneu,1.2
Wisconsin,2020-09-18,Pneu,1.6
Wisconsin,2020-09-19,Pneu,1.9
Wisconsin,2020-09-20,Pneu,1.8
Wisconsin,2020-09-21,Pneu,1.6
Wisconsin,2020-09-22,Pneu,1.6
Wisconsin,2020-09-23,Pneu,1.5
Wisconsin,2020-09-24,Pneu,1.8
Wisconsin,2020-09-25,Pneu,1.7
Wisconsin,2020-09-26,Pneu,1.6
Wisconsin,2020-09-27,Pneu,1.6
Wisconsin,2020-09-28,Pneu,1.5
Wisconsin,2020-09-29,Pneu,1.6
Wisconsin,2020-09-30,Pneu,1.4
Wisconsin,2020-10-01,Pneu,1.3
Wisconsin,2020-10-02,Pneu,1.7
Wisconsin,2020-10-03,Pneu,2.1
Alabama,2020-08-08,SoB,6
Alabama,2020-08-09,SoB,6
Alabama,2020-08-10,SoB,6.3
Alabama,2020-08-11,SoB,7.2
Alabama,2020-08-12,SoB,6.3
Alabama,2020-08-13,SoB,6.9
Alabama,2020-08-14,SoB,6.7
Alabama,2020-08-15,SoB,5.9
Alabama,2020-08-16,SoB,5.8
Alabama,2020-08-17,SoB,7
Alabama,2020-08-18,SoB,7
Alabama,2020-08-19,SoB,5.4
Alabama,2020-08-20,SoB,5.7
Alabama,2020-08-21,SoB,6.3
Alabama,2020-08-22,SoB,5.3
Alabama,2020-08-23,SoB,5.6
Alabama,2020-08-24,SoB,6.4
Alabama,2020-08-25,SoB,5.5
Alabama,2020-08-26,SoB,5.6
Alabama,2020-08-27,SoB,5.9
Alabama,2020-08-28,SoB,5.7
Alabama,2020-08-29,SoB,4.9
Alabama,2020-08-30,SoB,5.7
Alabama,2020-08-31,SoB,6
Alabama,2020-09-01,SoB,5.6
Alabama,2020-09-02,SoB,6.5
Alabama,2020-09-03,SoB,6.3
Alabama,2020-09-04,SoB,5.6
Alabama,2020-09-05,SoB,4.5
Alabama,2020-09-06,SoB,4.9
Alabama,2020-09-07,SoB,4.8
Alabama,2020-09-08,SoB,5.8
Alabama,2020-09-09,SoB,6.1
Alabama,2020-09-10,SoB,6.1
Alabama,2020-09-11,SoB,5.8
Alabama,2020-09-12,SoB,5.2
Alabama,2020-09-13,SoB,6.4
Alabama,2020-09-14,SoB,6.3
Alabama,2020-09-15,SoB,5.7
Alabama,2020-09-16,SoB,6
Alabama,2020-09-17,SoB,5.7
Alabama,2020-09-18,SoB,6.3
Alabama,2020-09-19,SoB,5.5
Alabama,2020-09-20,SoB,5.7
Alabama,2020-09-21,SoB,5.7
Alabama,2020-09-22,SoB,6.3
Alabama,2020-09-23,SoB,5.5
Alabama,2020-09-24,SoB,5.7
Alabama,2020-09-25,SoB,5.6
Alabama,2020-09-26,SoB,5.8
Alabama,2020-09-27,SoB,6
Alabama,2020-09-28,SoB,7
Alabama,2020-09-29,SoB,6.2
Alabama,2020-09-30,SoB,5.7
Alabama,2020-10-01,SoB,6.1
Alabama,2020-10-02,SoB,5.8
Alabama,2020-10-03,SoB,5.7
Alaska,2020-08-08,SoB,2.9
Alaska,2020-08-09,SoB,4.1
Alaska,2020-08-10,SoB,5.6
Alaska,2020-08-11,SoB,3.3
Alaska,2020-08-12,SoB,5.8
Alaska,2020-08-13,SoB,5
Alaska,2020-08-14,SoB,3.6
Alaska,2020-08-15,SoB,3.4
Alaska,2020-08-16,SoB,3.8
Alaska,2020-08-17,SoB,5
Alaska,2020-08-18,SoB,3.9
Alaska,2020-08-19,SoB,5.1
Alaska,2020-08-20,SoB,4.7
Alaska,2020-08-21,SoB,3.4
Alaska,2020-08-22,SoB,3.4
Alaska,2020-08-23,SoB,3.8
Alaska,2020-08-24,SoB,5.6
Alaska,2020-08-25,SoB,6.3
Alaska,2020-08-26,SoB,5.1
Alaska,2020-08-27,SoB,4.6
Alaska,2020-08-28,SoB,3.3
Alaska,2020-08-29,SoB,3.5
Alaska,2020-08-30,SoB,4.2
Alaska,2020-08-31,SoB,4.6
Alaska,2020-09-01,SoB,3.7
Alaska,2020-09-02,SoB,7.3
Alaska,2020-09-03,SoB,5.5
Alaska,2020-09-04,SoB,3.7
Alaska,2020-09-05,SoB,3.1
Alaska,2020-09-06,SoB,4.3
Alaska,2020-09-07,SoB,5
Alaska,2020-09-08,SoB,3.6
Alaska,2020-09-09,SoB,3.8
Alaska,2020-09-10,SoB,4.1
Alaska,2020-09-11,SoB,4.5
Alaska,2020-09-12,SoB,4.7
Alaska,2020-09-13,SoB,3.6
Alaska,2020-09-14,SoB,6.3
Alaska,2020-09-15,SoB,5.1
Alaska,2020-09-16,SoB,4.9
Alaska,2020-09-17,SoB,4.7
Alaska,2020-09-18,SoB,3.2
Alaska,2020-09-19,SoB,4.1
Alaska,2020-09-20,SoB,4.2
Alaska,2020-09-21,SoB,5.4
Alaska,2020-09-22,SoB,4.7
Alaska,2020-09-23,SoB,5
Alaska,2020-09-24,SoB,5.8
Alaska,2020-09-25,SoB,5.3
Alaska,2020-09-26,SoB,4.9
Alaska,2020-09-27,SoB,4.1
Alaska,2020-09-28,SoB,5.4
Alaska,2020-09-29,SoB,5.3
Alaska,2020-09-30,SoB,4.6
Alaska,2020-10-01,SoB,6.4
Alaska,2020-10-02,SoB,5.9
Alaska,2020-10-03,SoB,6.5
Arizona,2020-08-08,SoB,6.5
Arizona,2020-08-09,SoB,7
Arizona,2020-08-10,SoB,7.3
Arizona,2020-08-11,SoB,6.6
Arizona,2020-08-12,SoB,6.3
Arizona,2020-08-13,SoB,6.4
Arizona,2020-08-14,SoB,6.5
Arizona,2020-08-15,SoB,6.4
Arizona,2020-08-16,SoB,6.1
Arizona,2020-08-17,SoB,5.5
Arizona,2020-08-18,SoB,6
Arizona,2020-08-19,SoB,5.1
Arizona,2020-08-20,SoB,5.7
Arizona,2020-08-21,SoB,5.8
Arizona,2020-08-22,SoB,5.8
Arizona,2020-08-23,SoB,6.3
Arizona,2020-08-24,SoB,6.7
Arizona,2020-08-25,SoB,6.3
Arizona,2020-08-26,SoB,5.7
Arizona,2020-08-27,SoB,6.1
Arizona,2020-08-28,SoB,5.8
Arizona,2020-08-29,SoB,5.6
Arizona,2020-08-30,SoB,5.8
Arizona,2020-08-31,SoB,7
Arizona,2020-09-01,SoB,5.9
Arizona,2020-09-02,SoB,5.3
Arizona,2020-09-03,SoB,5.7
Arizona,2020-09-04,SoB,5.4
Arizona,2020-09-05,SoB,5.1
Arizona,2020-09-06,SoB,5.2
Arizona,2020-09-07,SoB,5.4
Arizona,2020-09-08,SoB,5.5
Arizona,2020-09-09,SoB,5.3
Arizona,2020-09-10,SoB,5.4
Arizona,2020-09-11,SoB,5.9
Arizona,2020-09-12,SoB,4.8
Arizona,2020-09-13,SoB,4.9
Arizona,2020-09-14,SoB,5.6
Arizona,2020-09-15,SoB,6.5
Arizona,2020-09-16,SoB,6.2
Arizona,2020-09-17,SoB,5.5
Arizona,2020-09-18,SoB,5.6
Arizona,2020-09-19,SoB,5.2
Arizona,2020-09-20,SoB,5.6
Arizona,2020-09-21,SoB,5.4
Arizona,2020-09-22,SoB,5.3
Arizona,2020-09-23,SoB,6
Arizona,2020-09-24,SoB,5
Arizona,2020-09-25,SoB,5.7
Arizona,2020-09-26,SoB,5
Arizona,2020-09-27,SoB,5.4
Arizona,2020-09-28,SoB,5.7
Arizona,2020-09-29,SoB,5.6
Arizona,2020-09-30,SoB,5.4
Arizona,2020-10-01,SoB,5.3
Arizona,2020-10-02,SoB,5.6
Arizona,2020-10-03,SoB,5.6
Arkansas,2020-08-08,SoB,6
Arkansas,2020-08-09,SoB,6.6
Arkansas,2020-08-10,SoB,7.3
Arkansas,2020-08-11,SoB,6
Arkansas,2020-08-12,SoB,6.3
Arkansas,2020-08-13,SoB,6.3
Arkansas,2020-08-14,SoB,5.8
Arkansas,2020-08-15,SoB,6.5
Arkansas,2020-08-16,SoB,7.1
Arkansas,2020-08-17,SoB,6.4
Arkansas,2020-08-18,SoB,6.5
Arkansas,2020-08-19,SoB,6.5
Arkansas,2020-08-20,SoB,6.8
Arkansas,2020-08-21,SoB,6.4
Arkansas,2020-08-22,SoB,4.5
Arkansas,2020-08-23,SoB,6.6
Arkansas,2020-08-24,SoB,7.5
Arkansas,2020-08-25,SoB,6.4
Arkansas,2020-08-26,SoB,6.7
Arkansas,2020-08-27,SoB,5.7
Arkansas,2020-08-28,SoB,6.1
Arkansas,2020-08-29,SoB,5.4
Arkansas,2020-08-30,SoB,7.8
Arkansas,2020-08-31,SoB,6.9
Arkansas,2020-09-01,SoB,7
Arkansas,2020-09-02,SoB,6.7
Arkansas,2020-09-03,SoB,6.6
Arkansas,2020-09-04,SoB,6.1
Arkansas,2020-09-05,SoB,5.4
Arkansas,2020-09-06,SoB,6.2
Arkansas,2020-09-07,SoB,5.8
Arkansas,2020-09-08,SoB,6.9
Arkansas,2020-09-09,SoB,6.4
Arkansas,2020-09-10,SoB,6.2
Arkansas,2020-09-11,SoB,7
Arkansas,2020-09-12,SoB,6.2
Arkansas,2020-09-13,SoB,6.5
Arkansas,2020-09-14,SoB,7.4
Arkansas,2020-09-15,SoB,7.8
Arkansas,2020-09-16,SoB,6.5
Arkansas,2020-09-17,SoB,7.6
Arkansas,2020-09-18,SoB,6
Arkansas,2020-09-19,SoB,6.8
Arkansas,2020-09-20,SoB,6.8
Arkansas,2020-09-21,SoB,7.2
Arkansas,2020-09-22,SoB,7.4
Arkansas,2020-09-23,SoB,6.8
Arkansas,2020-09-24,SoB,6.4
Arkansas,2020-09-25,SoB,7.4
Arkansas,2020-09-26,SoB,6.9
Arkansas,2020-09-27,SoB,7
Arkansas,2020-09-28,SoB,7.5
Arkansas,2020-09-29,SoB,7.5
Arkansas,2020-09-30,SoB,8.1
Arkansas,2020-10-01,SoB,6.2
Arkansas,2020-10-02,SoB,6.6
Arkansas,2020-10-03,SoB,6.1
Connecticut,2020-08-08,SoB,3.8
Connecticut,2020-08-09,SoB,3.9
Connecticut,2020-08-10,SoB,4.6
Connecticut,2020-08-11,SoB,4.1
Connecticut,2020-08-12,SoB,4.2
Connecticut,2020-08-13,SoB,4.6
Connecticut,2020-08-14,SoB,4.5
Connecticut,2020-08-15,SoB,3.8
Connecticut,2020-08-16,SoB,4.4
Connecticut,2020-08-17,SoB,4.5
Connecticut,2020-08-18,SoB,3.9
Connecticut,2020-08-19,SoB,3.8
Connecticut,2020-08-20,SoB,4.4
Connecticut,2020-08-21,SoB,4.3
Connecticut,2020-08-22,SoB,3.9
Connecticut,2020-08-23,SoB,3.9
Connecticut,2020-08-24,SoB,3.8
Connecticut,2020-08-25,SoB,4.3
Connecticut,2020-08-26,SoB,4.2
Connecticut,2020-08-27,SoB,4.6
Connecticut,2020-08-28,SoB,4.4
Connecticut,2020-08-29,SoB,4.1
Connecticut,2020-08-30,SoB,3.2
Connecticut,2020-08-31,SoB,4.6
Connecticut,2020-09-01,SoB,3.7
Connecticut,2020-09-02,SoB,4.2
Connecticut,2020-09-03,SoB,4.3
Connecticut,2020-09-04,SoB,3.6
Connecticut,2020-09-05,SoB,3.4
Connecticut,2020-09-06,SoB,3.7
Connecticut,2020-09-07,SoB,3.4
Connecticut,2020-09-08,SoB,5
Connecticut,2020-09-09,SoB,4.4
Connecticut,2020-09-10,SoB,4.6
Connecticut,2020-09-11,SoB,4.1
Connecticut,2020-09-12,SoB,3.6
Connecticut,2020-09-13,SoB,3.4
Connecticut,2020-09-14,SoB,4
Connecticut,2020-09-15,SoB,4.2
Connecticut,2020-09-16,SoB,4.7
Connecticut,2020-09-17,SoB,4.4
Connecticut,2020-09-18,SoB,3.8
Connecticut,2020-09-19,SoB,3.8
Connecticut,2020-09-20,SoB,4
Connecticut,2020-09-21,SoB,4.5
Connecticut,2020-09-22,SoB,4.9
Connecticut,2020-09-23,SoB,5
Connecticut,2020-09-24,SoB,4.5
Connecticut,2020-09-25,SoB,4.3
Connecticut,2020-09-26,SoB,3.6
Connecticut,2020-09-27,SoB,4.2
Connecticut,2020-09-28,SoB,4.8
Connecticut,2020-09-29,SoB,4.5
Connecticut,2020-09-30,SoB,3.8
Connecticut,2020-10-01,SoB,4.2
Connecticut,2020-10-02,SoB,4.1
Connecticut,2020-10-03,SoB,4.3
Delaware,2020-08-08,SoB,4.7
Delaware,2020-08-09,SoB,3.2
Delaware,2020-08-10,SoB,6.2
Delaware,2020-08-11,SoB,6.1
Delaware,2020-08-12,SoB,4.7
Delaware,2020-08-13,SoB,5.9
Delaware,2020-08-14,SoB,4.9
Delaware,2020-08-15,SoB,4.5
Delaware,2020-08-16,SoB,5.8
Delaware,2020-08-17,SoB,5.4
Delaware,2020-08-18,SoB,5
Delaware,2020-08-19,SoB,5.3
Delaware,2020-08-20,SoB,4.4
Delaware,2020-08-21,SoB,4.8
Delaware,2020-08-22,SoB,3.9
Delaware,2020-08-23,SoB,5.1
Delaware,2020-08-24,SoB,6.1
Delaware,2020-08-25,SoB,6
Delaware,2020-08-26,SoB,4.9
Delaware,2020-08-27,SoB,4.3
Delaware,2020-08-28,SoB,3.8
Delaware,2020-08-29,SoB,4.2
Delaware,2020-08-30,SoB,4.2
Delaware,2020-08-31,SoB,5.7
Delaware,2020-09-01,SoB,4.6
Delaware,2020-09-02,SoB,5.2
Delaware,2020-09-03,SoB,4
Delaware,2020-09-04,SoB,5.6
Delaware,2020-09-05,SoB,3.8
Delaware,2020-09-06,SoB,4.9
Delaware,2020-09-07,SoB,6.2
Delaware,2020-09-08,SoB,6.4
Delaware,2020-09-09,SoB,4.8
Delaware,2020-09-10,SoB,5.2
Delaware,2020-09-11,SoB,5.2
Delaware,2020-09-12,SoB,4
Delaware,2020-09-13,SoB,3.9
Delaware,2020-09-14,SoB,7.3
Delaware,2020-09-15,SoB,5
Delaware,2020-09-16,SoB,3.7
Delaware,2020-09-17,SoB,4.2
Delaware,2020-09-18,SoB,2.4
Delaware,2020-09-19,SoB,2.9
Delaware,2020-09-20,SoB,2.3
Delaware,2020-09-21,SoB,3.5
Delaware,2020-09-22,SoB,4.4
Delaware,2020-09-23,SoB,4.8
Delaware,2020-09-24,SoB,4.2
Delaware,2020-09-25,SoB,4.5
Delaware,2020-09-26,SoB,4.6
Delaware,2020-09-27,SoB,4.6
Delaware,2020-09-28,SoB,5.8
Delaware,2020-09-29,SoB,3.5
Delaware,2020-09-30,SoB,5.5
Delaware,2020-10-01,SoB,3.7
Delaware,2020-10-02,SoB,5.2
Delaware,2020-10-03,SoB,4.7
District of Columbia,2020-08-08,SoB,6.7
District of Columbia,2020-08-09,SoB,4.3
District of Columbia,2020-08-10,SoB,5
District of Columbia,2020-08-11,SoB,4.9
District of Columbia,2020-08-12,SoB,5.1
District of Columbia,2020-08-13,SoB,6.6
District of Columbia,2020-08-14,SoB,5.2
District of Columbia,2020-08-15,SoB,4.6
District of Columbia,2020-08-16,SoB,5.9
District of Columbia,2020-08-17,SoB,5.1
District of Columbia,2020-08-18,SoB,5.9
District of Columbia,2020-08-19,SoB,5.7
District of Columbia,2020-08-20,SoB,5.7
District of Columbia,2020-08-21,SoB,4.7
District of Columbia,2020-08-22,SoB,3.7
District of Columbia,2020-08-23,SoB,5.4
District of Columbia,2020-08-24,SoB,6.6
District of Columbia,2020-08-25,SoB,6.2
District of Columbia,2020-08-26,SoB,5.1
District of Columbia,2020-08-27,SoB,3.8
District of Columbia,2020-08-28,SoB,4.5
District of Columbia,2020-08-29,SoB,4.9
District of Columbia,2020-08-30,SoB,3.5
District of Columbia,2020-08-31,SoB,5.7
District of Columbia,2020-09-01,SoB,5
District of Columbia,2020-09-02,SoB,4.6
District of Columbia,2020-09-03,SoB,5.8
District of Columbia,2020-09-04,SoB,5
District of Columbia,2020-09-05,SoB,3.8
District of Columbia,2020-09-06,SoB,4.5
District of Columbia,2020-09-07,SoB,4.9
District of Columbia,2020-09-08,SoB,4.9
District of Columbia,2020-09-09,SoB,5.5
District of Columbia,2020-09-10,SoB,5
District of Columbia,2020-09-11,SoB,6.6
District of Columbia,2020-09-12,SoB,6.1
District of Columbia,2020-09-13,SoB,6.3
District of Columbia,2020-09-14,SoB,4.7
District of Columbia,2020-09-15,SoB,4.9
District of Columbia,2020-09-16,SoB,3.5
District of Columbia,2020-09-17,SoB,4.2
District of Columbia,2020-09-18,SoB,6.7
